path	line	pattern	snippet
.venv/Lib/site-packages/mypyc/irbuild/statement.py	1065	TODO	# TODO: do we want to use the right types here?
.venv/Lib/site-packages/mypyc/irbuild/targets.py	30	TODO	# TODO: object_rprimitive won't be right for user-defined classes. Store the
.venv/Lib/site-packages/mypyc/irbuild/util.py	59	NOTE	# Note: the mypy attrs plugin checks that the value of auto_attribs is
.venv/Lib/site-packages/mypyc/irbuild/vtable.py	42	TODO	# TODO: don't generate a new entry when we overload without changing the type
.venv/Lib/site-packages/mypyc/irbuild/vtable.py	68	TODO	# TODO: emit a wrapper for __init__ that raises or something
.venv/Lib/site-packages/mypyc/lower/int_ops.py	30	NOTE	# Note that these are not complete implementations and require extra IR.
.venv/Lib/site-packages/mypyc/lower/int_ops.py	73	TODO	# TODO: introduce UnaryIntOp?
.venv/Lib/site-packages/mypyc/namegen.py	77	TODO	# TODO: Support unicode
.venv/Lib/site-packages/mypyc/namegen.py	100	TODO	# TODO: Support unicode
.venv/Lib/site-packages/mypyc/primitives/dict_ops.py	102	NOTE	# NOTE: this is currently for internal use only, and not used for CallExpr specialization
.venv/Lib/site-packages/mypyc/test/test_external.py	15	TODO	# TODO: Get this to work on Windows.
.venv/Lib/site-packages/mypyc/test/test_run.py	187	TODO	# TODO: Figure out a better approach, since this slows down tests.
.venv/Lib/site-packages/mypyc/test/test_run.py	313	TODO	# TODO: find a way to automatically disable capturing
.venv/Lib/site-packages/mypyc/test/test_run.py	326	TODO	# TODO: testDecorators1 hangs on 3.12, remove this once fixed
.venv/Lib/site-packages/mypyc/test/testutil.py	144	TODO	# TODO: backport this to mypy
.venv/Lib/site-packages/mypyc/transform/copy_propagation.py	44	TODO	# TODO: Something needs LoadErrorValue assignments to be preserved?
.venv/Lib/site-packages/mypyc/transform/log_trace.py	78	TODO	# TODO: Use different op name when constructing an instance
.venv/Lib/site-packages/mypyc/transform/refcount.py	251	TODO	# TODO: be able to share *partial* results
.venv/Lib/site-packages/mypyc/transform/refcount.py	269	TODO	# TODO: Never initialized values??
.venv/Lib/site-packages/mypyc/transform/spill.py	28	TODO	# TODO: Actually for now, no Registers at all -- we keep the manual spills
.venv/Lib/site-packages/mypyc/transform/spill.py	87	XXX	# XXX: but could we have a regular branch?
.venv/Lib/site-packages/mypyc/transform/spill.py	110	XXX	# XXX: could we set uninit?
.venv/Lib/site-packages/mypyc/transform/uninit.py	63	NOTE	# Note that for register operand in a LoadAddress op,
.venv/Lib/site-packages/mypyc/transform/uninit.py	76	XXX	# XXX: if src.name is empty, it should be a
.venv/Lib/site-packages/packaging/markers.py	276	NOTE	# Note: We create a Marker object without calling this constructor in
.venv/Lib/site-packages/packaging/metadata.py	204	TODO	# TODO: The spec doesn't say anything about if the keys should be
.venv/Lib/site-packages/packaging/requirements.py	29	TODO	# TODO: Can we test whether something is contained within a requirement?
.venv/Lib/site-packages/packaging/requirements.py	32	TODO	# TODO: Can we normalize the name and extra name?
.venv/Lib/site-packages/packaging/specifiers.py	928	NOTE	# Note: This means that 1.0.dev1 would not be contained in something
.venv/Lib/site-packages/packaging/specifiers.py	938	NOTE	# Note: This use of all() here means that an empty set of specifiers
.venv/Lib/site-packages/packaging/tags.py	378	TODO	# TODO: Need to care about 32-bit PPC for ppc64 through 10.2?
.venv/Lib/site-packages/pathspec/pattern.py	119	NOTE	# NOTE: Make sure to allow a null regular expression to be
.venv/Lib/site-packages/pathspec/pattern.py	126	NOTE	# - NOTE: Used specified *include*.
.venv/Lib/site-packages/pathspec/pattern.py	130	NOTE	# NOTE: Make sure to allow a null pattern to be passed for a
.venv/Lib/site-packages/pathspec/patterns/gitwildmatch.py	256	NOTE	# NOTE: This is derived from `fnmatch.translate()` and is similar to the
.venv/Lib/site-packages/pathspec/util.py	299	NOTE	# NOTE: Make sure to remove the canonical (real) path of the directory
.venv/Lib/site-packages/pip/_internal/build_env.py	302	FIXME	# FIXME: Consider direct URL?
.venv/Lib/site-packages/pip/_internal/cache.py	280	TODO	# TODO: use DirectUrl.equivalent when
.venv/Lib/site-packages/pip/_internal/cli/base_command.py	209	TODO	# TODO: Try to get these passing down from the command?
.venv/Lib/site-packages/pip/_internal/cli/main.py	42	NOTE	# Note that this will exit the process after running, unlike a direct
.venv/Lib/site-packages/pip/_internal/cli/main.py	52	NOTE	# Note - we use a module of .*pkg_resources to cover
.venv/Lib/site-packages/pip/_internal/cli/main_parser.py	72	NOTE	# Note: parser calls disable_interspersed_args(), so the result of this
.venv/Lib/site-packages/pip/_internal/cli/req_command.py	270	NOTE	# NOTE: options.require_hashes may be set if --require-hashes is True
.venv/Lib/site-packages/pip/_internal/commands/inspect.py	60	TODO	# TODO tags? scheme?
.venv/Lib/site-packages/pip/_internal/commands/inspect.py	70	NOTE	# direct_url. Note that we don't have download_info (as in the installation
.venv/Lib/site-packages/pip/_internal/commands/install.py	618	NOTE	# NOTE: There is some duplication here, with commands/check.py
.venv/Lib/site-packages/pip/_internal/configuration.py	52	NOTE	# NOTE: Maybe use the optionx attribute to normalize keynames.
.venv/Lib/site-packages/pip/_internal/configuration.py	247	NOTE	# NOTE: Dictionaries are not populated if not loaded. So, conditionals
.venv/Lib/site-packages/pip/_internal/configuration.py	340	XXX	# XXX: This is patched in the tests.
.venv/Lib/site-packages/pip/_internal/configuration.py	390	XXX	# XXX: This is patched in the tests.
.venv/Lib/site-packages/pip/_internal/index/collector.py	339	TODO	# TODO: In the future, it would be nice if pip supported PEP 691
.venv/Lib/site-packages/pip/_internal/locations/_distutils.py	69	NOTE	# NOTE: setting user or home has the side-effect of creating the home dir
.venv/Lib/site-packages/pip/_internal/locations/_distutils.py	88	NOTE	# platlib).  Note, i.install_lib is *always* set after
.venv/Lib/site-packages/pip/_internal/locations/_distutils.py	152	XXX	# XXX: In old virtualenv versions, sys.prefix can contain '..' components,
.venv/Lib/site-packages/pip/_internal/locations/base.py	16	FIXME	# FIXME doesn't account for venv linked to global site-packages
.venv/Lib/site-packages/pip/_internal/locations/base.py	60	FIXME	# FIXME: keep src in cwd for now (it is not a temporary folder)
.venv/Lib/site-packages/pip/_internal/metadata/base.py	162	TODO	# TODO: this property is relatively costly to compute, memoize it ?
.venv/Lib/site-packages/pip/_internal/metadata/base.py	172	TODO	# TODO: get project location from second line of egg_link file
.venv/Lib/site-packages/pip/_internal/metadata/base.py	229	XXX	# XXX if the distribution is a zipped egg, location has a trailing /
.venv/Lib/site-packages/pip/_internal/models/installation_report.py	51	TODO	# TODO: currently, the resolver uses the default environment to evaluate
.venv/Lib/site-packages/pip/_internal/models/selection_prefs.py	6	TODO	# TODO: This needs Python 3.10's improved slots support for dataclasses
.venv/Lib/site-packages/pip/_internal/network/auth.py	530	NOTE	# keyring. (Note that if the user responded "no" above, this member
.venv/Lib/site-packages/pip/_internal/network/lazy_wheel.py	177	TODO	# TODO: Get range requests to be correctly cached
.venv/Lib/site-packages/pip/_internal/operations/build/metadata.py	28	NOTE	# Note that BuildBackendHookCaller implements a fallback for
.venv/Lib/site-packages/pip/_internal/operations/build/metadata_editable.py	28	NOTE	# Note that BuildBackendHookCaller implements a fallback for
.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py	90	XXX	# XXX RECORD hashes will need to be updated
.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py	178	NOTE	# Add a note if any directory starts with ~
.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py	300	NOTE	#   - pipX.Y, pipX, easy_install-X.Y will be generated and installed. Note
.venv/Lib/site-packages/pip/_internal/operations/prepare.py	562	TODO	# TODO: separate this part out from RequirementPreparer when the v1
.venv/Lib/site-packages/pip/_internal/operations/prepare.py	636	FIXME	# FIXME: https://github.com/pypa/pip/issues/11943
.venv/Lib/site-packages/pip/_internal/pyproject.py	135	NOTE	# Note that at this point, we do not know if the user has actually
.venv/Lib/site-packages/pip/_internal/pyproject.py	171	NOTE	# make a note to check that this requirement is present once
.venv/Lib/site-packages/pip/_internal/req/constructors.py	287	TODO	# TODO: The is_installable_dir test here might not be necessary
.venv/Lib/site-packages/pip/_internal/req/req_file.py	104	TODO	# TODO: replace this with slots=True when dropping Python 3.9 support.
.venv/Lib/site-packages/pip/_internal/req/req_file.py	256	FIXME	# FIXME: it would be nice to keep track of the source
.venv/Lib/site-packages/pip/_internal/req/req_file.py	488	NOTE	# NOTE: mypy disallows assigning to a method
.venv/Lib/site-packages/pip/_internal/req/req_file.py	523	TODO	# TODO: handle space after '\'.
.venv/Lib/site-packages/pip/_internal/req/req_install.py	102	NOTE	# populating source_dir is done by the RequirementPreparer. Note this
.venv/Lib/site-packages/pip/_internal/req/req_install.py	374	FIXME	# FIXME: Is there a better place to create the build_dir? (hg and bzr
.venv/Lib/site-packages/pip/_internal/req/req_uninstall.py	483	FIXME	# FIXME: need a test for this elif block
.venv/Lib/site-packages/pip/_internal/req/req_uninstall.py	511	XXX	# XXX We use normalized_dist_location because dist_location my contain
.venv/Lib/site-packages/pip/_internal/resolution/legacy/resolver.py	461	NOTE	# NOTE
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py	230	TODO	# TODO performance: this means we iterate the dependencies at least twice,
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py	365	TODO	# TODO: Supply reason based on force_reinstall and upgrade_strategy.
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py	511	NOTE	# (See note 2b in the class docstring)
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py	194	TODO	# TODO: Check already installed candidate, and use it if the link and
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py	613	TODO	# TODO: Are there more cases this needs to return True? Editable?
.venv/Lib/site-packages/pip/_internal/utils/setuptools_build.py	8	NOTE	# Note that __file__ is handled via two {!r} *and* %r, to ensure that paths on
.venv/Lib/site-packages/pip/_internal/utils/setuptools_build.py	84	NOTE	# NOTE: Eventually, we'd want to also -S to the flags here, when we're
.venv/Lib/site-packages/pip/_internal/utils/unpacking.py	238	NOTE	# See PEP 706 note above.
.venv/Lib/site-packages/pip/_internal/utils/unpacking.py	328	FIXME	# FIXME: handle?
.venv/Lib/site-packages/pip/_internal/utils/unpacking.py	329	FIXME	# FIXME: magic signatures?
.venv/Lib/site-packages/pip/_internal/vcs/git.py	162	NOTE	# NOTE: We do not use splitlines here since that would split on other
.venv/Lib/site-packages/pip/_internal/vcs/subversion.py	50	NOTE	# Note: taken from setuptools.command.egg_info
.venv/Lib/site-packages/pip/_internal/vcs/subversion.py	60	FIXME	# FIXME: should we warn?
.venv/Lib/site-packages/pip/_internal/vcs/subversion.py	157	NOTE	# Note that using get_remote_call_options is not necessary here
.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/file_cache.py	59	NOTE	# NOTE: This method should not change as some may depend on it.
.venv/Lib/site-packages/pip/_vendor/cachecontrol/controller.py	227	TODO	# TODO: There is an assumption that the result will be a
.venv/Lib/site-packages/pip/_vendor/cachecontrol/controller.py	251	NOTE	# request. Note, this overrides what was in the response.
.venv/Lib/site-packages/pip/_vendor/cachecontrol/filewrapper.py	67	TODO	# TODO: Add some logging here...
.venv/Lib/site-packages/pip/_vendor/distlib/compat.py	169	XXX	# XXX according to RFC 2818, the most specific Common Name
.venv/Lib/site-packages/pip/_vendor/distlib/scripts.py	230	XXX	# it gets a #coding:xxx cookie. The shebang has to be the
.venv/Lib/site-packages/pip/_vendor/distlib/scripts.py	231	XXX	# first line of a file, the #coding:xxx cookie cannot be
.venv/Lib/site-packages/pip/_vendor/distlib/scripts.py	239	XXX	# #coding:xxx cookie), the shebang has to be decodable from
.venv/Lib/site-packages/pip/_vendor/distlib/util.py	401	TODO	# TODO check k, v for valid values
.venv/Lib/site-packages/pip/_vendor/distlib/util.py	1922	XXX	# XXX what about the architecture? NT is Intel or Alpha,
.venv/Lib/site-packages/pip/_vendor/distlib/util.py	1938	XXX	# XXX what about Alpha, SPARC, etc?
.venv/Lib/site-packages/pip/_vendor/distro/distro.py	773	NOTE	# NOTE: The idea is to respect order **and** have it set
.venv/Lib/site-packages/pip/_vendor/distro/distro.py	1143	NOTE	# preference to anything else Note that some distros purposefully
.venv/Lib/site-packages/pip/_vendor/msgpack/fallback.py	499	TODO	# TODO should we eliminate the recursion?
.venv/Lib/site-packages/pip/_vendor/msgpack/fallback.py	503	TODO	# TODO check whether we need to call `list_hook`
.venv/Lib/site-packages/pip/_vendor/msgpack/fallback.py	511	TODO	# TODO is the interaction between `list_hook` and `use_list` ok?
.venv/Lib/site-packages/pip/_vendor/msgpack/fallback.py	516	TODO	# TODO check whether we need to call hooks
.venv/Lib/site-packages/pip/_vendor/packaging/markers.py	276	NOTE	# Note: We create a Marker object without calling this constructor in
.venv/Lib/site-packages/pip/_vendor/packaging/metadata.py	204	TODO	# TODO: The spec doesn't say anything about if the keys should be
.venv/Lib/site-packages/pip/_vendor/packaging/requirements.py	29	TODO	# TODO: Can we test whether something is contained within a requirement?
.venv/Lib/site-packages/pip/_vendor/packaging/requirements.py	32	TODO	# TODO: Can we normalize the name and extra name?
.venv/Lib/site-packages/pip/_vendor/packaging/specifiers.py	928	NOTE	# Note: This means that 1.0.dev1 would not be contained in something
.venv/Lib/site-packages/pip/_vendor/packaging/specifiers.py	938	NOTE	# Note: This use of all() here means that an empty set of specifiers
.venv/Lib/site-packages/pip/_vendor/packaging/tags.py	378	TODO	# TODO: Need to care about 32-bit PPC for ppc64 through 10.2?
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	1	TODO	# TODO: Add Generic type annotations to initialized collections.
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	478	XXX	# XXX backward compat
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	527	XXX	# XXX Linux and other platforms' special cases should go here
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	723	XXX	# XXX add more info
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	1319	XXX	# XXX backward compatibility
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	1522	XXX	# XXX
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	2031	FIXME	# FIXME: 'ZipProvider._extract_resource' is too complex (12)
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	3201	FIXME	# FIXME: 'Distribution.insert_on' is too complex (13)
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	3308	TODO	# TODO: remove this except clause when python/cpython#103632 is fixed.
.venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py	3598	TODO	# TODO: Add a deadline?
.venv/Lib/site-packages/pip/_vendor/pygments/lexer.py	214	NOTE	# pip vendoring note: this code is not reachable by pip,
.venv/Lib/site-packages/pip/_vendor/pygments/lexer.py	448	XXX	# XXX: cache that somehow
.venv/Lib/site-packages/pip/_vendor/pygments/lexer.py	460	XXX	# XXX: cache that somehow
.venv/Lib/site-packages/pip/_vendor/pygments/lexer.py	693	NOTE	#: again. Note that if you push while in a combined state, the combined
.venv/Lib/site-packages/pip/_vendor/pygments/lexers/python.py	715	TODO	# different tokens.  TODO: DelegatingLexer should support this
.venv/Lib/site-packages/pip/_vendor/requests/__init__.py	115	NOTE	# Note: This logic prevents upgrading cryptography on Windows, if imported
.venv/Lib/site-packages/pip/_vendor/requests/adapters.py	103	OPTIMIZE	# to optimize performance on standard requests.
.venv/Lib/site-packages/pip/_vendor/requests/adapters.py	686	TODO	# TODO: Remove this in 3.0.0: see #2811
.venv/Lib/site-packages/pip/_vendor/requests/auth.py	181	XXX	# XXX not implemented yet
.venv/Lib/site-packages/pip/_vendor/requests/auth.py	215	XXX	# XXX handle auth-int.
.venv/Lib/site-packages/pip/_vendor/requests/auth.py	220	XXX	# XXX should the partial digests be encoded too?
.venv/Lib/site-packages/pip/_vendor/requests/compat.py	50	NOTE	# Note: We've patched out simplejson support in pip because it prevents
.venv/Lib/site-packages/pip/_vendor/requests/hooks.py	19	TODO	# TODO: response is the only one
.venv/Lib/site-packages/pip/_vendor/requests/models.py	373	NOTE	# Note that prepare_auth must be last to enable authentication schemes
.venv/Lib/site-packages/pip/_vendor/requests/models.py	1032	NOTE	*Note: Should not normally need to be called explicitly.*
.venv/Lib/site-packages/pip/_vendor/rich/text.py	562	TODO	# TODO: This is a little inefficient, it is only used by full justify
.venv/Lib/site-packages/pip/_vendor/rich/traceback.py	733	NOTE	# Note, this is an educated guess and not a guarantee
.venv/Lib/site-packages/pip/_vendor/tomli/_parser.py	760	OPTIMIZE	# The default `float` callable never returns illegal types. Optimize it.
.venv/Lib/site-packages/pip/_vendor/truststore/_macos.py	489	NOTE	# Note that we're not able to ignore only hostname errors
.venv/Lib/site-packages/pip/_vendor/truststore/_macos.py	558	TODO	# TODO: Not sure if we need the SecTrustResultType for anything?
.venv/Lib/site-packages/pip/_vendor/truststore/_windows.py	240	NOTE	# Note, actually raises OSError after calling GetLastError and FormatMessage
.venv/Lib/site-packages/pip/_vendor/urllib3/__init__.py	22	NOTE	# === NOTE TO REPACKAGERS AND VENDORS ===
.venv/Lib/site-packages/pip/_vendor/urllib3/connection.py	199	TODO	# TODO: Fix tunnel so it doesn't depend on self.sock state.
.venv/Lib/site-packages/pip/_vendor/urllib3/connectionpool.py	522	TODO	# TODO: Add optional support for socket.gethostbyname checking.
.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py	371	FIXME	# FIXME rethrow compatible exceptions should we ever use this
.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/securetransport.py	614	NOTE	# well. Note that we don't actually return here because in
.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/securetransport.py	659	TODO	# TODO: should I do clean shutdown here? Do I have to?
.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/securetransport.py	819	TODO	# TODO: Well, crap.
.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/securetransport.py	829	TODO	# TODO: Update in line with above.
.venv/Lib/site-packages/pip/_vendor/urllib3/exceptions.py	289	TODO	# TODO(t-8ch): Stop inheriting from AssertionError in v2.0.
.venv/Lib/site-packages/pip/_vendor/urllib3/response.py	373	NOTE	# Note: content-encoding value should be case-insensitive, per RFC 7230
.venv/Lib/site-packages/pip/_vendor/urllib3/response.py	441	FIXME	# FIXME: Ideally we'd like to include the url in the ReadTimeoutError but
.venv/Lib/site-packages/pip/_vendor/urllib3/response.py	446	FIXME	# FIXME: Is there a better way to differentiate between SSLErrors?
.venv/Lib/site-packages/pip/_vendor/urllib3/response.py	798	FIXME	# FIXME: Rewrite this method and make it a class with a better structured logic.
.venv/Lib/site-packages/pip/_vendor/urllib3/util/response.py	103	FIXME	# FIXME: Can we do this somehow without accessing private httplib _method?
.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py	31	TODO	# TODO: In v2 we can remove this sentinel and metaclass with deprecated options.
.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py	261	TODO	# TODO: Deprecated, remove in v2.0
.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py	323	TODO	# TODO: If already given in **kw we use what's given to us
.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py	454	TODO	# TODO: For now favor if the Retry implementation sets its own method_whitelist
.venv/Lib/site-packages/pip/_vendor/urllib3/util/retry.py	608	TODO	# TODO: Remove this deprecated alias in v2.0
.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_.py	111	NOTE	# - NOTE: TLS 1.3 cipher suites are managed through a different interface
.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_.py	404	NOTE	# Note: This branch of code and all the variables in it are no longer
.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py	3	NOTE	# Note: This file is under the PSF license as the code comes from the python
.venv/Lib/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py	143	XXX	# XXX according to RFC 2818, the most specific Common Name
.venv/Lib/site-packages/pip/_vendor/urllib3/util/url.py	402	TODO	# TODO: Remove this when we break backwards compatibility.
.venv/Lib/site-packages/pluggy/_callers.py	155	NOTE	# Note: close() may raise if generator handles GeneratorExit.
.venv/Lib/site-packages/pluggy/_hooks.py	411	TODO	# TODO: Document, or make private.
.venv/Lib/site-packages/pluggy/_hooks.py	417	TODO	# TODO: Document, or make private.
.venv/Lib/site-packages/pluggy/_hooks.py	421	TODO	# TODO: Document, or make private.
.venv/Lib/site-packages/pluggy/_hooks.py	582	XXX	# XXX: remember firstresult isn't compat with historic
.venv/Lib/site-packages/pluggy/_manager.py	151	XXX	# XXX if an error happens we should make sure no state has been
.venv/Lib/site-packages/pygments/formatters/html.py	274	NOTE	**Note:** with the default ("table") line number mechanism, the line
.venv/Lib/site-packages/pygments/formatters/img.py	548	TODO	# TODO: make sure tab expansion happens earlier in the chain.  It
.venv/Lib/site-packages/pygments/formatters/latex.py	334	TODO	# TODO: add support for background colors
.venv/Lib/site-packages/pygments/formatters/terminal256.py	17	TODO	# TODO:
.venv/Lib/site-packages/pygments/lexer.py	446	XXX	# XXX: cache that somehow
.venv/Lib/site-packages/pygments/lexer.py	458	XXX	# XXX: cache that somehow
.venv/Lib/site-packages/pygments/lexer.py	691	NOTE	#: again. Note that if you push while in a combined state, the combined
.venv/Lib/site-packages/pygments/lexers/ada.py	116	TODO	# TODO: use Name.Namespace if appropriate.  This needs
.venv/Lib/site-packages/pygments/lexers/arturo.py	90	NOTE	# Note: Literals can be labeled too
.venv/Lib/site-packages/pygments/lexers/arturo.py	93	NOTE	# Note: Attributes can be labeled too
.venv/Lib/site-packages/pygments/lexers/basic.py	466	XXX	# XXX: use words() here
.venv/Lib/site-packages/pygments/lexers/c_like.py	212	TODO	# TODO: "correctly" parse complex code attributes
.venv/Lib/site-packages/pygments/lexers/configs.py	558	XXX	# XXX: /integer is a subnet mark, but what is /IP ?
.venv/Lib/site-packages/pygments/lexers/configs.py	876	NOTE	# NOTE:
.venv/Lib/site-packages/pygments/lexers/configs.py	923	NOTE	# NOTE:
.venv/Lib/site-packages/pygments/lexers/configs.py	1143	NOTE	# Note that we make an effort in order to distinguish
.venv/Lib/site-packages/pygments/lexers/configs.py	1241	NOTE	# Note that unlike inline arrays, inline tables do not
.venv/Lib/site-packages/pygments/lexers/css.py	146	NOTE	# Note! Handle url(...) separately.
.venv/Lib/site-packages/pygments/lexers/css.py	555	TODO	# TODO: broken, and prone to infinite loops.
.venv/Lib/site-packages/pygments/lexers/dns.py	53	TODO	# TODO, $GENERATE https://bind9.readthedocs.io/en/v9.18.14/chapter3.html#soa-rr
.venv/Lib/site-packages/pygments/lexers/dotnet.py	558	TODO	# TODO support multiple languages within the same source file
.venv/Lib/site-packages/pygments/lexers/eiffel.py	34	NOTE	# Please note that keyword and operator are case insensitive.
.venv/Lib/site-packages/pygments/lexers/fantom.py	49	TODO	# TODO: highlight references in fandocs
.venv/Lib/site-packages/pygments/lexers/graphics.py	41	FIXME	# FIXME when e is present, no decimal point needed
.venv/Lib/site-packages/pygments/lexers/graphics.py	172	FIXME	# FIXME when e is present, no decimal point needed
.venv/Lib/site-packages/pygments/lexers/haskell.py	124	NOTE	# NOTE: the next four states are shared in the AgdaLexer; make sure
.venv/Lib/site-packages/pygments/lexers/haskell.py	256	NOTE	# NOTE: the next four states are shared in the AgdaLexer; make sure
.venv/Lib/site-packages/pygments/lexers/haskell.py	445	TODO	# TODO: these don't match the comments in docs, remove.
.venv/Lib/site-packages/pygments/lexers/html.py	56	NOTE	# note: this allows tag names not used in HTML like <x:with-dash>,
.venv/Lib/site-packages/pygments/lexers/inferno.py	85	TODO	# TODO:
.venv/Lib/site-packages/pygments/lexers/javascript.py	133	TODO	# TODO: should this include single-line comments and allow nesting strings?
.venv/Lib/site-packages/pygments/lexers/javascript.py	280	NOTE	# note that all kal strings are multi-line.
.venv/Lib/site-packages/pygments/lexers/javascript.py	390	NOTE	# note that all coffee script strings are multi-line.
.venv/Lib/site-packages/pygments/lexers/javascript.py	1094	NOTE	# note that all coffee script strings are multi-line.
.venv/Lib/site-packages/pygments/lexers/julia.py	78	NOTE	# NOTE
.venv/Lib/site-packages/pygments/lexers/julia.py	195	FIXME	# FIXME: This escape pattern is not perfect.
.venv/Lib/site-packages/pygments/lexers/jvm.py	253	NOTE	# the correct keyword. Note that soft modifiers can be followed by a
.venv/Lib/site-packages/pygments/lexers/jvm.py	886	TODO	# TODO / should divide keywords/symbols into namespace/rest
.venv/Lib/site-packages/pygments/lexers/lilypond.py	30	NOTE	# Note that many of the entities listed as LilyPond built-in keywords
.venv/Lib/site-packages/pygments/lexers/lisp.py	243	NOTE	# Functions -- note that this also catches variables
.venv/Lib/site-packages/pygments/lexers/lisp.py	2843	XXX	# XXX: gets too slow
.venv/Lib/site-packages/pygments/lexers/lisp.py	3030	XXX	# XXX: this form not usable to pass to `suffix=`
.venv/Lib/site-packages/pygments/lexers/markup.py	536	FIXME	# FIXME: aren't the offsets wrong?
.venv/Lib/site-packages/pygments/lexers/markup.py	656	TODO	# Unordered lists items, including TODO items and description items
.venv/Lib/site-packages/pygments/lexers/markup.py	672	TODO	# TODO: language-dependent syntax highlighting (see Markdown lexer)
.venv/Lib/site-packages/pygments/lexers/markup.py	998	FIXME	# FIXME: Use ABC lexer in the future
.venv/Lib/site-packages/pygments/lexers/meson.py	27	TODO	# TODO String interpolation @VARNAME@ inner matches
.venv/Lib/site-packages/pygments/lexers/meson.py	28	TODO	# TODO keyword_arg: value inner matches
.venv/Lib/site-packages/pygments/lexers/minecraft.py	79	NOTE	#  note: stringified keys still work
.venv/Lib/site-packages/pygments/lexers/mips.py	28	TODO	# TODO: add '*.s' and '*.asm', which will require designing an analyse_text
.venv/Lib/site-packages/pygments/lexers/ml.py	659	NOTE	# note that this function would be not work if the source
.venv/Lib/site-packages/pygments/lexers/mojo.py	702	TODO	# TODO supported?
.venv/Lib/site-packages/pygments/lexers/nix.py	123	TODO	# TODO: we should probably escape also here ''${ \${
.venv/Lib/site-packages/pygments/lexers/nix.py	135	TODO	# TODO: let/in
.venv/Lib/site-packages/pygments/lexers/oberon.py	50	TODO	# TODO: nested comments (* (* ... *) ... (* ... *) *) not supported!
.venv/Lib/site-packages/pygments/lexers/objective.py	37	NOTE	# (note the identifier is *optional* when there is a ':'!)
.venv/Lib/site-packages/pygments/lexers/objective.py	130	TODO	# TODO unsure if ellipses are allowed elsewhere, see
.venv/Lib/site-packages/pygments/lexers/ooc.py	45	NOTE	# Note: %= not listed on https://ooc-lang.github.io/docs/lang/operators/
.venv/Lib/site-packages/pygments/lexers/parsers.py	396	TODO	# TODO finish implementing other possibilities for scope
.venv/Lib/site-packages/pygments/lexers/pascal.py	102	XXX	# XXX: those aren't global. but currently we know no way for defining
.venv/Lib/site-packages/pygments/lexers/perl.py	35	TODO	# TODO: give this to a perl guy who knows how to parse perl...
.venv/Lib/site-packages/pygments/lexers/perl.py	691	XXX	# XXX handle block comments
.venv/Lib/site-packages/pygments/lexers/phix.py	38	NOTE	# Note these lists are auto-generated by pwa/p2js.exw, when pwa\src\p2js_keywords.e (etc)
.venv/Lib/site-packages/pygments/lexers/php.py	175	NOTE	# Note that a backslash is included, PHP uses a backslash as a namespace
.venv/Lib/site-packages/pygments/lexers/python.py	715	TODO	# different tokens.  TODO: DelegatingLexer should support this
.venv/Lib/site-packages/pygments/lexers/rnc.py	36	TODO	# TODO single quoted strings and escape sequences outside of
.venv/Lib/site-packages/pygments/lexers/sas.py	149	NOTE	# Special highlight for put NOTE|ERROR|WARNING (order matters)
.venv/Lib/site-packages/pygments/lexers/scripting.py	736	XXX	# XXX: use words() for all of these
.venv/Lib/site-packages/pygments/lexers/scripting.py	1304	NOTE	# Note: We cannot use r'\b' at the start and end of keywords because
